id,domain,scope,lens,impact,criterion,status
CT-05-07,Content,"contenido, voz y claridad",inclusion,crítico,"En contenido, voz y claridad, comprobar que la experiencia funciona sin depender de una única capacidad sensorial. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-05-08,Content,"contenido, voz y claridad",inclusion,crítico,"En contenido, voz y claridad, comprobar que la experiencia funciona sin depender de una única capacidad sensorial. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-05-09,Content,"contenido, voz y claridad",inclusion,crítico,"En contenido, voz y claridad, comprobar que la experiencia funciona sin depender de una única capacidad sensorial. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-05-10,Content,"contenido, voz y claridad",inclusion,crítico,"En contenido, voz y claridad, comprobar que la experiencia funciona sin depender de una única capacidad sensorial. Variante 10: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-06-01,Content,"contenido, voz y claridad",feedback,alto,"En contenido, voz y claridad, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 1: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-06-02,Content,"contenido, voz y claridad",feedback,alto,"En contenido, voz y claridad, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 2: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-06-03,Content,"contenido, voz y claridad",feedback,alto,"En contenido, voz y claridad, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 3: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-06-04,Content,"contenido, voz y claridad",feedback,alto,"En contenido, voz y claridad, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 4: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-06-05,Content,"contenido, voz y claridad",feedback,alto,"En contenido, voz y claridad, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 5: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-06-06,Content,"contenido, voz y claridad",feedback,alto,"En contenido, voz y claridad, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 6: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-06-07,Content,"contenido, voz y claridad",feedback,alto,"En contenido, voz y claridad, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-06-08,Content,"contenido, voz y claridad",feedback,alto,"En contenido, voz y claridad, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-06-09,Content,"contenido, voz y claridad",feedback,alto,"En contenido, voz y claridad, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-06-10,Content,"contenido, voz y claridad",feedback,alto,"En contenido, voz y claridad, comprobar que la respuesta del sistema es clara, reversible y observable. Variante 10: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-07-01,Content,"contenido, voz y claridad",performance,crítico,"En contenido, voz y claridad, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 1: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-07-02,Content,"contenido, voz y claridad",performance,crítico,"En contenido, voz y claridad, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 2: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-07-03,Content,"contenido, voz y claridad",performance,crítico,"En contenido, voz y claridad, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 3: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-07-04,Content,"contenido, voz y claridad",performance,crítico,"En contenido, voz y claridad, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 4: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-07-05,Content,"contenido, voz y claridad",performance,crítico,"En contenido, voz y claridad, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 5: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-07-06,Content,"contenido, voz y claridad",performance,crítico,"En contenido, voz y claridad, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 6: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-07-07,Content,"contenido, voz y claridad",performance,crítico,"En contenido, voz y claridad, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-07-08,Content,"contenido, voz y claridad",performance,crítico,"En contenido, voz y claridad, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-07-09,Content,"contenido, voz y claridad",performance,crítico,"En contenido, voz y claridad, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-07-10,Content,"contenido, voz y claridad",performance,crítico,"En contenido, voz y claridad, comprobar que la decisión conserva rendimiento y no añade fricción innecesaria. Variante 10: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-08-01,Content,"contenido, voz y claridad",responsive,crítico,"En contenido, voz y claridad, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 1: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-08-02,Content,"contenido, voz y claridad",responsive,crítico,"En contenido, voz y claridad, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 2: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-08-03,Content,"contenido, voz y claridad",responsive,crítico,"En contenido, voz y claridad, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 3: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-08-04,Content,"contenido, voz y claridad",responsive,crítico,"En contenido, voz y claridad, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 4: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-08-05,Content,"contenido, voz y claridad",responsive,crítico,"En contenido, voz y claridad, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 5: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-08-06,Content,"contenido, voz y claridad",responsive,crítico,"En contenido, voz y claridad, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 6: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-08-07,Content,"contenido, voz y claridad",responsive,crítico,"En contenido, voz y claridad, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-08-08,Content,"contenido, voz y claridad",responsive,crítico,"En contenido, voz y claridad, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-08-09,Content,"contenido, voz y claridad",responsive,crítico,"En contenido, voz y claridad, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-08-10,Content,"contenido, voz y claridad",responsive,crítico,"En contenido, voz y claridad, comprobar que la implementación se comporta correctamente en distintos tamaños. Variante 10: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
CT-09-01,Content,"contenido, voz y claridad",distinctiveness,alto,"En contenido, voz y claridad, comprobar que la solución es suficientemente propia para ser recordada y defendida. Variante 1: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
